"MULTILINESTRING ((-93.274196537933591 44.966235692202353,-93.272434034526611 44.965528699060116))"
"MULTILINESTRING ((-93.274187821528429 44.990489795842066,-93.272946534836038 44.99057225554234))"
"MULTILINESTRING ((-93.274187821528429 44.990489795842066,-93.274130925368908 44.99065530652301))"
"MULTILINESTRING ((-93.274185436663885 44.981140370212017,-93.273845440194904 44.98186090326849))"
"MULTILINESTRING ((-93.274086957611601 44.98016820983424,-93.274185436663885 44.981140370212017))"
"MULTILINESTRING ((-93.273656096189939 44.985959824948885,-93.274141947292719 44.985860722369175))"
"MULTILINESTRING ((-93.272745502787131 44.992049474983048,-93.274130925368908 44.99065530652301))"
"MULTILINESTRING ((-93.274130925368908 44.99065530652301,-93.273406490664684 44.994470943027387))"
"MULTILINESTRING ((-93.274064578103392 44.980165108006503,-93.274086957611601 44.98016820983424))"
"MULTILINESTRING ((-93.274064578103392 44.980165108006503,-93.272454264696762 44.978911355112558))"
"MULTILINESTRING ((-93.272126797863891 44.980055257378964,-93.274064578103392 44.980165108006503))"
"MULTILINESTRING ((-93.274061331002954 44.973956880710126,-93.273781472679445 44.974259045863761))"
"MULTILINESTRING ((-93.274061331002954 44.973956880710126,-93.273623507934388 44.973288093790565))"
"MULTILINESTRING ((-93.274000615427482 44.972397408025543,-93.273623507934388 44.973288093790565))"
"MULTILINESTRING ((-93.272372109146616 44.972261138403113,-93.274000615427482 44.972397408025543))"
"MULTILINESTRING ((-93.273504837673741 44.968844960936657,-93.273973377462227 44.968687362971117))"
"MULTILINESTRING ((-93.273973377462227 44.968687362971117,-93.273090795813189 44.967326391200316))"
"MULTILINESTRING ((-93.273963688750641 44.960457526572846,-93.273641292616631 44.961212554612445))"
"MULTILINESTRING ((-93.273396100413066 44.960172651759997,-93.273963688750641 44.960457526572846))"
"MULTILINESTRING ((-93.273067708615116 44.987268034126153,-93.273957055528072 44.987217616792961))"
"MULTILINESTRING ((-93.273957055528072 44.987217616792961,-93.273625732902275 44.986001173258458))"
"MULTILINESTRING ((-93.273845440194904 44.98186090326849,-93.273011989483095 44.982084050779811))"
"MULTILINESTRING ((-93.273240590148973 44.975052540602036,-93.273788168291333 44.97500622314174))"
"MULTILINESTRING ((-93.273788168291333 44.97500622314174,-93.273781472679445 44.974259045863761))"
"MULTILINESTRING ((-93.272833710951971 44.977511452918073,-93.273782422580567 44.976559141274954))"
"MULTILINESTRING ((-93.273782422580567 44.976559141274954,-93.272702539449156 44.975743317676447))"
"MULTILINESTRING ((-93.273781472679445 44.974259045863761,-93.273137664622496 44.974432755596688))"
"MULTILINESTRING ((-93.273625732902275 44.986001173258458,-93.273656096189939 44.985959824948885))"
"MULTILINESTRING ((-93.273379767367985 44.984693151700618,-93.273656096189939 44.985959824948885))"
"MULTILINESTRING ((-93.273123488494505 44.967269586121539,-93.273644874700651 44.967095381337707))"
"MULTILINESTRING ((-93.273641292616631 44.961212554612445,-93.272334177387236 44.964273722365611))"
"MULTILINESTRING ((-93.273641292616631 44.961212554612445,-93.273396100413066 44.960172651759997))"
"MULTILINESTRING ((-93.273625732902275 44.986001173258458,-93.273269352826844 44.986079852495656))"
"MULTILINESTRING ((-93.273625410790657 44.978581772429294,-93.273596552312384 44.978623756632693))"
"MULTILINESTRING ((-93.273623507934388 44.973288093790565,-93.272676295295284 44.973446188853664))"
"MULTILINESTRING ((-93.273596552312384 44.978623756632693,-93.273266857721424 44.978451216449081))"
"MULTILINESTRING ((-93.273504837673741 44.968844960936657,-93.273103889778639 44.969543052284486))"
"MULTILINESTRING ((-93.272628158677648 44.968281064232094,-93.273504837673741 44.968844960936657))"
"MULTILINESTRING ((-93.273422920885864 44.995502803240001,-93.269515198240356 44.995502803240001))"
"MULTILINESTRING ((-93.273422920885864 44.995502803240001,-93.273406490664684 44.994470943027387))"
"MULTILINESTRING ((-93.273406490664684 44.994470943027387,-93.272745502787131 44.992049474983048))"
"MULTILINESTRING ((-93.270264237427128 44.960172651759997,-93.273396100413066 44.960172651759997))"
"MULTILINESTRING ((-93.272554717782597 44.984557358618552,-93.273379767367985 44.984693151700618))"
"MULTILINESTRING ((-93.273351653361573 44.988312202147576,-93.273067708615116 44.987268034126153))"
"MULTILINESTRING ((-93.27218862080116 44.988198627489567,-93.273351653361573 44.988312202147576))"
"MULTILINESTRING ((-93.273269352826844 44.986079852495656,-93.272713463752027 44.987215149804967))"
"MULTILINESTRING ((-93.273053301354125 44.986029376366822,-93.273269352826844 44.986079852495656))"
"MULTILINESTRING ((-93.272454264696762 44.978911355112558,-93.273266857721424 44.978451216449081))"
"MULTILINESTRING ((-93.273266857721424 44.978451216449081,-93.272833710951971 44.977511452918073))"
"MULTILINESTRING ((-93.273105909350605 44.970436876015334,-93.273258150915623 44.970396779312509))"
"MULTILINESTRING ((-93.273258150915623 44.970396779312509,-93.273103889778639 44.969543052284486))"
"MULTILINESTRING ((-93.273240590148973 44.975052540602036,-93.272702539449156 44.975743317676447))"
"MULTILINESTRING ((-93.273137664622496 44.974432755596688,-93.273240590148973 44.975052540602036))"
"MULTILINESTRING ((-93.272496353583421 44.974115112844977,-93.273137664622496 44.974432755596688))"
"MULTILINESTRING ((-93.273090795813189 44.967326391200316,-93.273123488494505 44.967269586121539))"
"MULTILINESTRING ((-93.273123488494505 44.967269586121539,-93.272765990754621 44.966693094214953))"
"MULTILINESTRING ((-93.272462641741342 44.971173500661301,-93.273105909350605 44.970436876015334))"
"MULTILINESTRING ((-93.27179053108479 44.970136437853277,-93.273105909350605 44.970436876015334))"
"MULTILINESTRING ((-93.273103889778639 44.969543052284486,-93.272254498110442 44.969209777504823))"
"MULTILINESTRING ((-93.273090795813189 44.967326391200316,-93.272847381777837 44.967545334888733))"
"MULTILINESTRING ((-93.272713463752027 44.987215149804967,-93.273067708615116 44.987268034126153))"
"MULTILINESTRING ((-93.273053301354125 44.986029376366822,-93.272378901265625 44.986237172080934))"
"MULTILINESTRING ((-93.272279277303184 44.985015483422394,-93.273053301354125 44.986029376366822))"
"MULTILINESTRING ((-93.273011989483095 44.982084050779811,-93.27233506462467 44.982415855659234))"
"MULTILINESTRING ((-93.273011989483095 44.982084050779811,-93.272126797863891 44.980055257378964))"
"MULTILINESTRING ((-93.27244509405898 44.991510407717008,-93.272946534836038 44.99057225554234))"
"MULTILINESTRING ((-93.272946534836038 44.99057225554234,-93.271690410416468 44.990016184617147))"
"MULTILINESTRING ((-93.272847381777837 44.967545334888733,-93.272628158677648 44.968281064232094))"
"MULTILINESTRING ((-93.271748166086638 44.967308441423036,-93.272847381777837 44.967545334888733))"
"MULTILINESTRING ((-93.271936221925998 44.977493836003703,-93.272833710951971 44.977511452918073))"
"MULTILINESTRING ((-93.272765990754621 44.966693094214953,-93.271639594394983 44.967128318223992))"
"MULTILINESTRING ((-93.272423510136107 44.965608127567499,-93.272765990754621 44.966693094214953))"
"MULTILINESTRING ((-93.272745502787131 44.992049474983048,-93.272430506760301 44.9916581642876))"
"MULTILINESTRING ((-93.272713463752027 44.987215149804967,-93.271889215028551 44.98743245490445))"
"MULTILINESTRING ((-93.272702539449156 44.975743317676447,-93.272078798198024 44.975623668889064))"
"MULTILINESTRING ((-93.272676295295284 44.973446188853664,-93.272587562526098 44.973592118170274))"
"MULTILINESTRING ((-93.272676295295284 44.973446188853664,-93.272380495920004 44.972624598890086))"
"MULTILINESTRING ((-93.272613929585518 44.968289047325342,-93.272628158677648 44.968281064232094))"
"MULTILINESTRING ((-93.272254498110442 44.969209777504823,-93.272613929585518 44.968289047325342))"
"MULTILINESTRING ((-93.272613929585518 44.968289047325342,-93.271722819330719 44.968187982959471))"
"MULTILINESTRING ((-93.272587562526098 44.973592118170274,-93.272496353583421 44.974115112844977))"
"MULTILINESTRING ((-93.272587562526098 44.973592118170274,-93.27128250075333 44.973329848005342))"
"MULTILINESTRING ((-93.272279277303184 44.985015483422394,-93.272554717782597 44.984557358618552))"
"MULTILINESTRING ((-93.272131180405452 44.983634462388977,-93.272554717782597 44.984557358618552))"
"MULTILINESTRING ((-93.271590875096194 44.975042451167084,-93.272496353583421 44.974115112844977))"
"MULTILINESTRING ((-93.272307487871842 44.971780678093666,-93.272462641741342 44.971173500661301))"
"MULTILINESTRING ((-93.272237348247288 44.971021575644244,-93.272462641741342 44.971173500661301))"
"MULTILINESTRING ((-93.272454264696762 44.978911355112558,-93.271575435921662 44.979185650488105))"
"MULTILINESTRING ((-93.272430506760301 44.9916581642876,-93.27244509405898 44.991510407717008))"
"MULTILINESTRING ((-93.270865247915694 44.990637497122279,-93.27244509405898 44.991510407717008))"
"MULTILINESTRING ((-93.272434034526611 44.965528699060116,-93.272423510136107 44.965608127567499))"
"MULTILINESTRING ((-93.272384499331366 44.965371953155902,-93.272434034526611 44.965528699060116))"
"MULTILINESTRING ((-93.272430506760301 44.9916581642876,-93.270233713779987 44.992520180263412))"
"MULTILINESTRING ((-93.271484000716526 44.966896162427616,-93.272423510136107 44.965608127567499))"
"MULTILINESTRING ((-93.272403293894769 44.965035198288327,-93.272384499331366 44.965371953155902))"
"MULTILINESTRING ((-93.2722696657613 44.96462506855017,-93.272403293894769 44.965035198288327))"
"MULTILINESTRING ((-93.270792945445947 44.965898120642699,-93.272384499331366 44.965371953155902))"
"MULTILINESTRING ((-93.271381179553117 44.973171979147345,-93.272380495920004 44.972624598890086))"
"MULTILINESTRING ((-93.272380495920004 44.972624598890086,-93.272372109146616 44.972261138403113))"
"MULTILINESTRING ((-93.272378901265625 44.986237172080934,-93.271889215028551 44.98743245490445))"
"MULTILINESTRING ((-93.272378901265625 44.986237172080934,-93.271880462466981 44.985347150160742))"
"MULTILINESTRING ((-93.272291778679616 44.972117247106894,-93.272372109146616 44.972261138403113))"
"MULTILINESTRING ((-93.27233506462467 44.982415855659234,-93.272236842608336 44.983068582937477))"
"MULTILINESTRING ((-93.272245789075441 44.982358860933125,-93.27233506462467 44.982415855659234))"
"MULTILINESTRING ((-93.27233442262758 44.971943208168746,-93.272291778679616 44.972117247106894))"
"MULTILINESTRING ((-93.27233442262758 44.971943208168746,-93.272307487871842 44.971780678093666))"
"MULTILINESTRING ((-93.272334177387236 44.964273722365611,-93.2722696657613 44.96462506855017))"
"MULTILINESTRING ((-93.270262565339635 44.963377111333749,-93.272334177387236 44.964273722365611))"
"MULTILINESTRING ((-93.272250909709342 44.971729685658566,-93.272307487871842 44.971780678093666))"
"MULTILINESTRING ((-93.272291778679616 44.972117247106894,-93.271528861951978 44.97215793185071))"
"MULTILINESTRING ((-93.271880462466981 44.985347150160742,-93.272279277303184 44.985015483422394))"
"MULTILINESTRING ((-93.2722696657613 44.96462506855017,-93.270825176098839 44.964686141217037))"
"MULTILINESTRING ((-93.272254498110442 44.969209777504823,-93.272072073764292 44.969282479026155))"
"MULTILINESTRING ((-93.272250909709342 44.971729685658566,-93.271650921641211 44.971068013565549))"
"MULTILINESTRING ((-93.271046903922297 44.971258065350931,-93.272250909709342 44.971729685658566))"
"MULTILINESTRING ((-93.270375283409976 44.983101832011499,-93.272245789075441 44.982358860933125))"
"MULTILINESTRING ((-93.272245789075441 44.982358860933125,-93.271649461098946 44.981902424134184))"
"MULTILINESTRING ((-93.271690410416468 44.990016184617147,-93.272245299160048 44.989013614536212))"
"MULTILINESTRING ((-93.272245299160048 44.989013614536212,-93.27218862080116 44.988198627489567))"
"MULTILINESTRING ((-93.271650921641211 44.971068013565549,-93.272237348247288 44.971021575644244))"
"MULTILINESTRING ((-93.272237348247288 44.971021575644244,-93.271701070423703 44.970337387754974))"
"MULTILINESTRING ((-93.272236842608336 44.983068582937477,-93.270375283409976 44.983101832011499))"
"MULTILINESTRING ((-93.272236842608336 44.983068582937477,-93.272230349706462 44.983267382338681))"
"MULTILINESTRING ((-93.272230349706462 44.983267382338681,-93.272131180405452 44.983634462388977))"
"MULTILINESTRING ((-93.27218862080116 44.988198627489567,-93.27200864416011 44.987906797769178))"
"MULTILINESTRING ((-93.272131180405452 44.983634462388977,-93.270323891095529 44.984253183615138))"
"MULTILINESTRING ((-93.272048433553053 44.980030277867158,-93.272126797863891 44.980055257378964))"
"MULTILINESTRING ((-93.272078798198024 44.975623668889064,-93.271936221925998 44.977493836003703))"
"MULTILINESTRING ((-93.272078798198024 44.975623668889064,-93.271816765210403 44.975411350787347))"
"MULTILINESTRING ((-93.272072073764292 44.969282479026155,-93.271620038763785 44.969611597394028))"
"MULTILINESTRING ((-93.271722819330719 44.968187982959471,-93.272072073764292 44.969282479026155))"
"MULTILINESTRING ((-93.271649461098946 44.981902424134184,-93.272048433553053 44.980030277867158))"
"MULTILINESTRING ((-93.271666066425212 44.979674515084412,-93.272048433553053 44.980030277867158))"
"MULTILINESTRING ((-93.270908905978459 44.989147751573647,-93.27200864416011 44.987906797769178))"
"MULTILINESTRING ((-93.27200864416011 44.987906797769178,-93.271840299465836 44.987466574926756))"
"MULTILINESTRING ((-93.271806450623245 44.977570733602512,-93.271936221925998 44.977493836003703))"
"MULTILINESTRING ((-93.271889215028551 44.98743245490445,-93.271840299465836 44.987466574926756))"
"MULTILINESTRING ((-93.271851887944251 44.985354535345103,-93.271880462466981 44.985347150160742))"
"MULTILINESTRING ((-93.270971900608615 44.986767515479563,-93.271851887944251 44.985354535345103))"
"MULTILINESTRING ((-93.271851887944251 44.985354535345103,-93.270630695342646 44.984824191265474))"
"MULTILINESTRING ((-93.271840299465836 44.987466574926756,-93.271105311017408 44.987224933696957))"
"MULTILINESTRING ((-93.271816765210403 44.975411350787347,-93.271045529739226 44.9764666877671))"
"MULTILINESTRING ((-93.271816765210403 44.975411350787347,-93.271590875096194 44.975042451167084))"
"MULTILINESTRING ((-93.271806450623245 44.977570733602512,-93.271523874225494 44.97809660295578))"
"MULTILINESTRING ((-93.271413996489812 44.977243807874565,-93.271806450623245 44.977570733602512))"
"MULTILINESTRING ((-93.271701070423703 44.970337387754974,-93.27179053108479 44.970136437853277))"
"MULTILINESTRING ((-93.27179053108479 44.970136437853277,-93.271620038763785 44.969611597394028))"
"MULTILINESTRING ((-93.271625317817907 44.968148351739266,-93.271748166086638 44.967308441423036))"
"MULTILINESTRING ((-93.271639594394983 44.967128318223992,-93.271748166086638 44.967308441423036))"
"MULTILINESTRING ((-93.271625317817907 44.968148351739266,-93.271722819330719 44.968187982959471))"
"MULTILINESTRING ((-93.271327122425532 44.970836151285937,-93.271701070423703 44.970337387754974))"
"MULTILINESTRING ((-93.271690410416468 44.990016184617147,-93.271374368092154 44.990111854697325))"
"MULTILINESTRING ((-93.271666066425212 44.979674515084412,-93.270419609663108 44.980790226429058))"
"MULTILINESTRING ((-93.271575435921662 44.979185650488105,-93.271666066425212 44.979674515084412))"
"MULTILINESTRING ((-93.271327122425532 44.970836151285937,-93.271650921641211 44.971068013565549))"
"MULTILINESTRING ((-93.271649461098946 44.981902424134184,-93.27106489688309 44.981763646418081))"
"MULTILINESTRING ((-93.271639594394983 44.967128318223992,-93.271507882815328 44.966988325257084))"
"MULTILINESTRING ((-93.271137947106396 44.968373160495254,-93.271625317817907 44.968148351739266))"
"MULTILINESTRING ((-93.271620038763785 44.969611597394028,-93.270981266484398 44.96929650439553))"
"MULTILINESTRING ((-93.270661520668128 44.97466017913235,-93.271590875096194 44.975042451167084))"
"MULTILINESTRING ((-93.271306260959804 44.978805793919712,-93.271575435921662 44.979185650488105))"
"MULTILINESTRING ((-93.271528861951978 44.97215793185071,-93.2714843191482 44.972199091318068))"
"MULTILINESTRING ((-93.271528861951978 44.97215793185071,-93.271017593661213 44.97132507262716))"
"MULTILINESTRING ((-93.271523874225494 44.97809660295578,-93.271325993545034 44.978532246110873))"
"MULTILINESTRING ((-93.271523874225494 44.97809660295578,-93.270229718739827 44.977063147613123))"
"MULTILINESTRING ((-93.270518908694939 44.967805757702202,-93.271507882815328 44.966988325257084))"
"MULTILINESTRING ((-93.271507882815328 44.966988325257084,-93.271484000716526 44.966896162427616))"
"MULTILINESTRING ((-93.270811282636757 44.972407656696056,-93.2714843191482 44.972199091318068))"
"MULTILINESTRING ((-93.2714843191482 44.972199091318068,-93.271381179553117 44.973171979147345))"
"MULTILINESTRING ((-93.271484000716526 44.966896162427616,-93.270753078446461 44.966434471625625))"
"MULTILINESTRING ((-93.271413996489812 44.977243807874565,-93.271045529739226 44.9764666877671))"
"MULTILINESTRING ((-93.270242921875749 44.977038047059978,-93.271413996489812 44.977243807874565))"
"MULTILINESTRING ((-93.271381179553117 44.973171979147345,-93.27128250075333 44.973329848005342))"
"MULTILINESTRING ((-93.271374368092154 44.990111854697325,-93.270865247915694 44.990637497122279))"
"MULTILINESTRING ((-93.270908905978459 44.989147751573647,-93.271374368092154 44.990111854697325))"
"MULTILINESTRING ((-93.271151070424807 44.970931211576875,-93.271327122425532 44.970836151285937))"
"MULTILINESTRING ((-93.271306260959804 44.978805793919712,-93.271325993545034 44.978532246110873))"
"MULTILINESTRING ((-93.271325993545034 44.978532246110873,-93.270236152325566 44.977690859808689))"
"MULTILINESTRING ((-93.270198835782253 44.979003129730671,-93.271306260959804 44.978805793919712))"
"MULTILINESTRING ((-93.27128250075333 44.973329848005342,-93.270617498494033 44.973714699944658))"
"MULTILINESTRING ((-93.271046903922297 44.971258065350931,-93.271151070424807 44.970931211576875))"
"MULTILINESTRING ((-93.270119893444175 44.970203994763203,-93.271151070424807 44.970931211576875))"
"MULTILINESTRING ((-93.270981266484398 44.96929650439553,-93.271137947106396 44.968373160495254))"
"MULTILINESTRING ((-93.271137947106396 44.968373160495254,-93.270518908694939 44.967805757702202))"
"MULTILINESTRING ((-93.270675818622095 44.987536991033195,-93.271105311017408 44.987224933696957))"
"MULTILINESTRING ((-93.271105311017408 44.987224933696957,-93.270971900608615 44.986767515479563))"
"MULTILINESTRING ((-93.27106489688309 44.981763646418081,-93.269754293025784 44.982930152673617))"
"MULTILINESTRING ((-93.270419609663108 44.980790226429058,-93.27106489688309 44.981763646418081))"
"MULTILINESTRING ((-93.271017593661213 44.97132507262716,-93.271046903922297 44.971258065350931))"
"MULTILINESTRING ((-93.271045529739226 44.9764666877671,-93.270265633185943 44.976535861595927))"
"MULTILINESTRING ((-93.270998781094434 44.971335374833387,-93.271017593661213 44.97132507262716))"
"MULTILINESTRING ((-93.269502073413364 44.971474949819836,-93.270998781094434 44.971335374833387))"
"MULTILINESTRING ((-93.270612779846076 44.972064568443628,-93.270998781094434 44.971335374833387))"
"MULTILINESTRING ((-93.270981266484398 44.96929650439553,-93.270884606933308 44.969329396586502))"
"MULTILINESTRING ((-93.270971900608615 44.986767515479563,-93.270429998154256 44.986167251494734))"
"MULTILINESTRING ((-93.270155890269649 44.988397864698975,-93.270908905978459 44.989147751573647))"
"MULTILINESTRING ((-93.270884606933308 44.969329396586502,-93.27034962329634 44.969835112036172))"
"MULTILINESTRING ((-93.269962602274219 44.968655617531354,-93.270884606933308 44.969329396586502))"
"MULTILINESTRING ((-93.270865247915694 44.990637497122279,-93.270314493522079 44.991066329073846))"
"MULTILINESTRING ((-93.270792945445947 44.965898120642699,-93.270825176098839 44.964686141217037))"
"MULTILINESTRING ((-93.270825176098839 44.964686141217037,-93.270221695711726 44.964424320683769))"
"MULTILINESTRING ((-93.270509019702473 44.973039922370347,-93.270811282636757 44.972407656696056))"
"MULTILINESTRING ((-93.270811282636757 44.972407656696056,-93.270612779846076 44.972064568443628))"
"MULTILINESTRING ((-93.270754823268888 44.965936907963524,-93.270792945445947 44.965898120642699))"
"MULTILINESTRING ((-93.270754823268888 44.965936907963524,-93.270753078446461 44.966434471625625))"
"MULTILINESTRING ((-93.270429210247286 44.965789755919502,-93.270754823268888 44.965936907963524))"
"MULTILINESTRING ((-93.270753078446461 44.966434471625625,-93.2695486699577 44.967292131889678))"
"MULTILINESTRING ((-93.270675818622095 44.987536991033195,-93.270155890269649 44.988397864698975))"
"MULTILINESTRING ((-93.269128027624774 44.986996325222528,-93.270675818622095 44.987536991033195))"
"MULTILINESTRING ((-93.270416727822152 44.974805410325637,-93.270661520668128 44.97466017913235))"
"MULTILINESTRING ((-93.270661520668128 44.97466017913235,-93.270617498494033 44.973714699944658))"
"MULTILINESTRING ((-93.270630695342646 44.984824191265474,-93.270429998154256 44.986167251494734))"
"MULTILINESTRING ((-93.270323891095529 44.984253183615138,-93.270630695342646 44.984824191265474))"
"MULTILINESTRING ((-93.270617498494033 44.973714699944658,-93.270503798819604 44.97354454656233))"
"MULTILINESTRING ((-93.269572613833006 44.971786943187482,-93.270612779846076 44.972064568443628))"
"MULTILINESTRING ((-93.269835830317007 44.967634440712267,-93.270518908694939 44.967805757702202))"
"MULTILINESTRING ((-93.270503798819604 44.97354454656233,-93.270509019702473 44.973039922370347))"
"MULTILINESTRING ((-93.270509019702473 44.973039922370347,-93.269572613833006 44.971786943187482))"
"MULTILINESTRING ((-93.268971544199545 44.973037230509533,-93.270503798819604 44.97354454656233))"
"MULTILINESTRING ((-93.270429998154256 44.986167251494734,-93.269532820173325 44.986083935998238))"
"MULTILINESTRING ((-93.270221695711726 44.964424320683769,-93.270429210247286 44.965789755919502))"
"MULTILINESTRING ((-93.269434250107167 44.965672536136111,-93.270429210247286 44.965789755919502))"
"MULTILINESTRING ((-93.270419609663108 44.980790226429058,-93.268862154475485 44.98048018238287))"
"MULTILINESTRING ((-93.270039290591029 44.976161031500169,-93.270416727822152 44.974805410325637))"
"MULTILINESTRING ((-93.270416727822152 44.974805410325637,-93.267979174001155 44.974741025104336))"
"MULTILINESTRING ((-93.269838595976893 44.983199362295615,-93.270375283409976 44.983101832011499))"
"MULTILINESTRING ((-93.27034962329634 44.969835112036172,-93.270119893444175 44.970203994763203))"
"MULTILINESTRING ((-93.269855360280289 44.969287695853907,-93.27034962329634 44.969835112036172))"
"MULTILINESTRING ((-93.269925129848048 44.984054833162638,-93.270323891095529 44.984253183615138))"
"MULTILINESTRING ((-93.270314493522079 44.991066329073846,-93.270233713779987 44.992520180263412))"
"MULTILINESTRING ((-93.270314493522079 44.991066329073846,-93.26892349560481 44.989816844585086))"
"MULTILINESTRING ((-93.270242921875749 44.977038047059978,-93.270265633185943 44.976535861595927))"
"MULTILINESTRING ((-93.270265633185943 44.976535861595927,-93.270039290591029 44.976161031500169))"
"MULTILINESTRING ((-93.267569883210257 44.960172651759997,-93.270264237427128 44.960172651759997))"
"MULTILINESTRING ((-93.270264237427128 44.960172651759997,-93.270262565339635 44.963377111333749))"
"MULTILINESTRING ((-93.269950142192243 44.964249471345006,-93.270262565339635 44.963377111333749))"
"MULTILINESTRING ((-93.270229718739827 44.977063147613123,-93.270242921875749 44.977038047059978))"
"MULTILINESTRING ((-93.270236152325566 44.977690859808689,-93.269988950013129 44.977975627200927))"
"MULTILINESTRING ((-93.270236152325566 44.977690859808689,-93.270100243264963 44.977257160812712))"
"MULTILINESTRING ((-93.270233713779987 44.992520180263412,-93.269515198240356 44.995502803240001))"
"MULTILINESTRING ((-93.270100243264963 44.977257160812712,-93.270229718739827 44.977063147613123))"
"MULTILINESTRING ((-93.270221695711726 44.964424320683769,-93.269950142192243 44.964249471345006))"
"MULTILINESTRING ((-93.268602164530648 44.97960611184633,-93.270198835782253 44.979003129730671))"
"MULTILINESTRING ((-93.269988950013129 44.977975627200927,-93.270198835782253 44.979003129730671))"
"MULTILINESTRING ((-93.268962443113224 44.988936773804447,-93.270155890269649 44.988397864698975))"
"MULTILINESTRING ((-93.270119893444175 44.970203994763203,-93.269443284942014 44.970512766595078))"
"MULTILINESTRING ((-93.269011118577126 44.977401075512653,-93.270100243264963 44.977257160812712))"
"MULTILINESTRING ((-93.268918862477435 44.976383398696306,-93.270039290591029 44.976161031500169))"
"MULTILINESTRING ((-93.269988950013129 44.977975627200927,-93.268392230492992 44.978437356514355))"
"MULTILINESTRING ((-93.269962602274219 44.968655617531354,-93.269855360280289 44.969287695853907))"
"MULTILINESTRING ((-93.269805371212115 44.968472460941456,-93.269962602274219 44.968655617531354))"
"MULTILINESTRING ((-93.269950142192243 44.964249471345006,-93.269284424806685 44.964580430824761))"
"MULTILINESTRING ((-93.26944651766091 44.984369477101602,-93.269925129848048 44.984054833162638))"
"MULTILINESTRING ((-93.269838595976893 44.983199362295615,-93.269925129848048 44.984054833162638))"
"MULTILINESTRING ((-93.269855360280289 44.969287695853907,-93.269139527418162 44.969120828193738))"
"MULTILINESTRING ((-93.269754293025784 44.982930152673617,-93.269838595976893 44.983199362295615))"
"MULTILINESTRING ((-93.269805371212115 44.968472460941456,-93.269835830317007 44.967634440712267))"
"MULTILINESTRING ((-93.269835830317007 44.967634440712267,-93.2695486699577 44.967292131889678))"
"MULTILINESTRING ((-93.269139527418162 44.969120828193738,-93.269805371212115 44.968472460941456))"
"MULTILINESTRING ((-93.269368875108881 44.982610213650567,-93.269754293025784 44.982930152673617))"
"MULTILINESTRING ((-93.269572613833006 44.971786943187482,-93.269439325508955 44.971694711883409))"
"MULTILINESTRING ((-93.2695486699577 44.967292131889678,-93.269364598193263 44.967217052455972))"
"MULTILINESTRING ((-93.269532820173325 44.986083935998238,-93.269500713174523 44.986122670157741))"
"MULTILINESTRING ((-93.269532820173325 44.986083935998238,-93.269174553591554 44.985182004997952))"
"MULTILINESTRING ((-93.269515198240356 44.995502803240001,-93.26814011549618 44.995502803240001))"
"MULTILINESTRING ((-93.269439325508955 44.971694711883409,-93.269502073413364 44.971474949819836))"
"MULTILINESTRING ((-93.269443284942014 44.970512766595078,-93.269502073413364 44.971474949819836))"
"MULTILINESTRING ((-93.267191380558387 44.986136346057457,-93.269500713174523 44.986122670157741))"
"MULTILINESTRING ((-93.269500713174523 44.986122670157741,-93.269128027624774 44.986996325222528))"
"MULTILINESTRING ((-93.269174553591554 44.985182004997952,-93.26944651766091 44.984369477101602))"
"MULTILINESTRING ((-93.26944651766091 44.984369477101602,-93.268004261402737 44.984114669634607))"
"MULTILINESTRING ((-93.269443284942014 44.970512766595078,-93.268958800559574 44.970183350067671))"
"MULTILINESTRING ((-93.269439325508955 44.971694711883409,-93.2688296039276 44.97222781465495))"
"MULTILINESTRING ((-93.269354748959728 44.965872493709931,-93.269434250107167 44.965672536136111))"
"MULTILINESTRING ((-93.269434250107167 44.965672536136111,-93.269284424806685 44.964580430824761))"
"MULTILINESTRING ((-93.268392708112742 44.982835861094358,-93.269368875108881 44.982610213650567))"
"MULTILINESTRING ((-93.269368875108881 44.982610213650567,-93.268862154475485 44.98048018238287))"
"MULTILINESTRING ((-93.269364598193263 44.967217052455972,-93.267978893450035 44.967557747531387))"
"MULTILINESTRING ((-93.269364598193263 44.967217052455972,-93.269354748959728 44.965872493709931))"
"MULTILINESTRING ((-93.268168565630262 44.965875520818393,-93.269354748959728 44.965872493709931))"
"MULTILINESTRING ((-93.269284424806685 44.964580430824761,-93.268691206385355 44.964408520517487))"
"MULTILINESTRING ((-93.269174553591554 44.985182004997952,-93.267252702686832 44.985996187559294))"
"MULTILINESTRING ((-93.268438292825621 44.969527044604376,-93.269139527418162 44.969120828193738))"
"MULTILINESTRING ((-93.269128027624774 44.986996325222528,-93.269074637663422 44.987027107339401))"
"MULTILINESTRING ((-93.269074637663422 44.987027107339401,-93.268962443113224 44.988936773804447))"
"MULTILINESTRING ((-93.267517115986905 44.986697438493465,-93.269074637663422 44.987027107339401))"
"MULTILINESTRING ((-93.269011118577126 44.977401075512653,-93.268392230492992 44.978437356514355))"
"MULTILINESTRING ((-93.268918862477435 44.976383398696306,-93.269011118577126 44.977401075512653))"
"MULTILINESTRING ((-93.267976049452116 44.974739224944457,-93.268971544199545 44.973037230509533))"
"MULTILINESTRING ((-93.2688296039276 44.97222781465495,-93.268971544199545 44.973037230509533))"
"MULTILINESTRING ((-93.268858238903604 44.989038754549028,-93.268962443113224 44.988936773804447))"
